abalone.csv,Edited/Condensed,25,1.0E-4,0.215311004784689,663.7857142857143
abalone.csv,KMeans,25,1.0E-4,0.22966507177033493,721.5714285714286
abalone.csv,PAM,25,1.0E-4,0.22248803827751196,721.0714285714286
abalone.csv,Edited/Condensed,25,0.001,0.21770334928229665,522.7857142857143
abalone.csv,KMeans,25,0.001,0.215311004784689,514.7142857142857
abalone.csv,PAM,25,0.001,0.22488038277511962,582.8571428571429
abalone.csv,Edited/Condensed,25,0.01,0.2511961722488038,339.0
abalone.csv,KMeans,25,0.01,0.24641148325358853,288.14285714285717
abalone.csv,PAM,25,0.01,0.24880382775119617,324.35714285714283
abalone.csv,Edited/Condensed,25,0.1,0.2703349282296651,216.71428571428572
abalone.csv,KMeans,25,0.1,0.2822966507177033,275.85714285714283
abalone.csv,PAM,25,0.1,0.2679425837320574,264.7857142857143
abalone.csv,Edited/Condensed,25,0.2,0.2703349282296651,390.7142857142857
abalone.csv,KMeans,25,0.2,0.2751196172248804,308.85714285714283
abalone.csv,PAM,25,0.2,0.2631578947368421,349.42857142857144
abalone.csv,Edited/Condensed,25,0.3,0.2822966507177033,197.92857142857142
abalone.csv,KMeans,25,0.3,0.2703349282296651,171.07142857142858
abalone.csv,PAM,25,0.3,0.2679425837320574,447.64285714285717
abalone.csv,Edited/Condensed,25,0.4,0.25598086124401914,481.64285714285717
abalone.csv,KMeans,25,0.4,0.2631578947368421,259.35714285714283
abalone.csv,PAM,25,0.4,0.26555023923444976,239.42857142857142
abalone.csv,Edited/Condensed,25,0.5,0.2607655502392344,306.42857142857144
abalone.csv,KMeans,25,0.5,0.2631578947368421,224.71428571428572
abalone.csv,PAM,25,0.5,0.2727272727272727,198.92857142857142
abalone.csv,Edited/Condensed,25,0.75,0.24162679425837322,479.92857142857144
abalone.csv,KMeans,25,0.75,0.2703349282296651,397.85714285714283
abalone.csv,PAM,25,0.75,0.24880382775119617,317.2857142857143
abalone.csv,Edited/Condensed,25,1.0,0.2511961722488038,180.28571428571428
abalone.csv,KMeans,25,1.0,0.2751196172248804,416.42857142857144
abalone.csv,PAM,25,1.0,0.25598086124401914,645.7857142857143
abalone.csv,Edited/Condensed,25,2.0,0.24641148325358853,427.92857142857144
abalone.csv,KMeans,25,2.0,0.22488038277511962,1305.2857142857142
abalone.csv,PAM,25,2.0,0.24641148325358853,488.2857142857143
abalone.csv,Edited/Condensed,25,5.0,0.215311004784689,788.2857142857143
abalone.csv,KMeans,25,5.0,0.20574162679425836,1220.2857142857142
abalone.csv,PAM,25,5.0,0.1937799043062201,1786.0
car.csv,Edited/Condensed,25,1.0E-4,0.7456647398843931,734.0
car.csv,KMeans,25,1.0E-4,0.7456647398843931,734.0
car.csv,PAM,25,1.0E-4,0.7456647398843931,734.0
car.csv,Edited/Condensed,25,0.001,0.7456647398843931,734.0
car.csv,KMeans,25,0.001,0.7456647398843931,734.0
car.csv,PAM,25,0.001,0.7456647398843931,734.0
car.csv,Edited/Condensed,25,0.01,0.7687861271676301,57.5
car.csv,KMeans,25,0.01,0.7456647398843931,734.0
car.csv,PAM,25,0.01,0.7687861271676301,57.5
car.csv,Edited/Condensed,25,0.1,0.8554913294797688,99.5
car.csv,KMeans,25,0.1,0.7861271676300579,81.5
car.csv,PAM,25,0.1,0.8439306358381503,147.5
car.csv,Edited/Condensed,25,0.2,0.8554913294797688,177.5
car.csv,KMeans,25,0.2,0.7976878612716763,147.5
car.csv,PAM,25,0.2,0.861271676300578,150.5
car.csv,Edited/Condensed,25,0.3,0.8554913294797688,177.5
car.csv,KMeans,25,0.3,0.8034682080924855,194.0
car.csv,PAM,25,0.3,0.8786127167630058,108.5
car.csv,Edited/Condensed,25,0.4,0.861271676300578,162.0
car.csv,KMeans,25,0.4,0.8092485549132948,177.5
car.csv,PAM,25,0.4,0.8786127167630058,108.5
car.csv,Edited/Condensed,25,0.5,0.8554913294797688,177.5
car.csv,KMeans,25,0.5,0.8208092485549133,177.5
car.csv,PAM,25,0.5,0.8786127167630058,108.5
car.csv,Edited/Condensed,25,0.75,0.861271676300578,162.0
car.csv,KMeans,25,0.75,0.8265895953757225,194.0
car.csv,PAM,25,0.75,0.8786127167630058,75.5
car.csv,Edited/Condensed,25,1.0,0.8670520231213873,121.5
car.csv,KMeans,25,1.0,0.8439306358381503,211.5
car.csv,PAM,25,1.0,0.9017341040462428,45.0
car.csv,Edited/Condensed,25,2.0,0.861271676300578,134.0
car.csv,KMeans,25,2.0,0.8554913294797688,166.0
car.csv,PAM,25,2.0,0.9017341040462428,39.5
car.csv,Edited/Condensed,25,5.0,0.8554913294797688,147.5
car.csv,KMeans,25,5.0,0.8786127167630058,68.5
car.csv,PAM,25,5.0,0.8959537572254336,69.5
segmentation.csv,Edited/Condensed,25,1.0E-4,0.09523809523809523,44.0
segmentation.csv,KMeans,25,1.0E-4,0.3333333333333333,22.0
segmentation.csv,PAM,25,1.0E-4,0.2857142857142857,34.57142857142857
segmentation.csv,Edited/Condensed,25,0.001,0.3333333333333333,18.285714285714285
segmentation.csv,KMeans,25,0.001,0.47619047619047616,7.142857142857143
segmentation.csv,PAM,25,0.001,0.3333333333333333,19.714285714285715
segmentation.csv,Edited/Condensed,25,0.01,0.7142857142857143,4.0
segmentation.csv,KMeans,25,0.01,0.7619047619047619,3.7142857142857144
segmentation.csv,PAM,25,0.01,0.7142857142857143,4.285714285714286
segmentation.csv,Edited/Condensed,25,0.1,0.8571428571428571,1.1428571428571428
segmentation.csv,KMeans,25,0.1,0.8095238095238095,1.7142857142857142
segmentation.csv,PAM,25,0.1,0.8571428571428571,1.1428571428571428
segmentation.csv,Edited/Condensed,25,0.2,0.8571428571428571,1.4285714285714286
segmentation.csv,KMeans,25,0.2,0.9047619047619048,0.8571428571428571
segmentation.csv,PAM,25,0.2,0.9523809523809523,0.2857142857142857
segmentation.csv,Edited/Condensed,25,0.3,0.9047619047619048,0.8571428571428571
segmentation.csv,KMeans,25,0.3,0.9523809523809523,0.2857142857142857
segmentation.csv,PAM,25,0.3,0.9523809523809523,0.2857142857142857
segmentation.csv,Edited/Condensed,25,0.4,0.9047619047619048,0.8571428571428571
segmentation.csv,KMeans,25,0.4,0.9047619047619048,0.8571428571428571
segmentation.csv,PAM,25,0.4,0.9523809523809523,0.2857142857142857
segmentation.csv,Edited/Condensed,25,0.5,0.9047619047619048,0.8571428571428571
segmentation.csv,KMeans,25,0.5,0.9523809523809523,0.2857142857142857
segmentation.csv,PAM,25,0.5,0.9523809523809523,0.2857142857142857
segmentation.csv,Edited/Condensed,25,0.75,0.9047619047619048,0.8571428571428571
segmentation.csv,KMeans,25,0.75,0.9523809523809523,0.2857142857142857
segmentation.csv,PAM,25,0.75,0.9523809523809523,0.2857142857142857
segmentation.csv,Edited/Condensed,25,1.0,0.9047619047619048,0.8571428571428571
segmentation.csv,KMeans,25,1.0,0.9523809523809523,0.2857142857142857
segmentation.csv,PAM,25,1.0,0.9523809523809523,0.2857142857142857
segmentation.csv,Edited/Condensed,25,2.0,0.9047619047619048,0.8571428571428571
segmentation.csv,KMeans,25,2.0,0.9523809523809523,0.2857142857142857
segmentation.csv,PAM,25,2.0,1.0,0.0
segmentation.csv,Edited/Condensed,25,5.0,0.9523809523809523,0.2857142857142857
segmentation.csv,KMeans,25,5.0,1.0,0.0
segmentation.csv,PAM,25,5.0,0.9523809523809523,0.2857142857142857
forestfires.csv,KMeans,25,1.0E-4,0.9892777707728186,-0.11131864004049928
forestfires.csv,PAM,25,1.0E-4,0.9892838708503786,-0.1121652176993197
forestfires.csv,KMeans,25,0.001,0.9865088253268172,-0.10824941378919196
forestfires.csv,PAM,25,0.001,0.9841705681365482,-0.10144202954289441
forestfires.csv,KMeans,25,0.01,0.9834902335034632,-0.11526335403137937
forestfires.csv,PAM,25,0.01,0.9803737671642849,-0.10273835566887213
forestfires.csv,KMeans,25,0.1,5.975717394104955E140,2.3385190243689908E70
forestfires.csv,PAM,25,0.1,1.1632912976321762E160,1.0455619917565152E80
forestfires.csv,KMeans,25,0.2,NaN,NaN
forestfires.csv,PAM,25,0.2,NaN,NaN
forestfires.csv,KMeans,25,0.3,NaN,NaN
forestfires.csv,PAM,25,0.3,NaN,NaN
forestfires.csv,KMeans,25,0.4,NaN,NaN
forestfires.csv,PAM,25,0.4,Infinity,-Infinity
forestfires.csv,KMeans,25,0.5,NaN,NaN
forestfires.csv,PAM,25,0.5,Infinity,-Infinity
forestfires.csv,KMeans,25,0.75,NaN,NaN
forestfires.csv,PAM,25,0.75,Infinity,-Infinity
forestfires.csv,KMeans,25,1.0,Infinity,Infinity
forestfires.csv,PAM,25,1.0,Infinity,Infinity
forestfires.csv,KMeans,25,2.0,Infinity,Infinity
forestfires.csv,PAM,25,2.0,NaN,NaN
forestfires.csv,KMeans,25,5.0,NaN,NaN
forestfires.csv,PAM,25,5.0,NaN,NaN
machine.csv,KMeans,25,1.0E-4,0.947313139554806,-0.1669092346338533
machine.csv,PAM,25,1.0E-4,0.9428210401130064,-0.16333528302586778
machine.csv,KMeans,25,0.001,0.3845665867282957,-0.14489547965801414
machine.csv,PAM,25,0.001,0.395702590496296,-0.1576052716961926
machine.csv,KMeans,25,0.01,0.1393157026190044,-0.11500931933521957
machine.csv,PAM,25,0.01,0.14293465159269833,-0.10345966932313094
machine.csv,KMeans,25,0.1,1.1058856026194468E80,-1.026862079549215E40
machine.csv,PAM,25,0.1,6.091621633661174E155,7.652597069876603E77
machine.csv,KMeans,25,0.2,NaN,NaN
machine.csv,PAM,25,0.2,NaN,NaN
machine.csv,KMeans,25,0.3,Infinity,Infinity
machine.csv,PAM,25,0.3,NaN,NaN
machine.csv,KMeans,25,0.4,NaN,NaN
machine.csv,PAM,25,0.4,Infinity,Infinity
machine.csv,KMeans,25,0.5,Infinity,-Infinity
machine.csv,PAM,25,0.5,Infinity,Infinity
machine.csv,KMeans,25,0.75,Infinity,Infinity
machine.csv,PAM,25,0.75,NaN,NaN
machine.csv,KMeans,25,1.0,Infinity,-Infinity
machine.csv,PAM,25,1.0,Infinity,Infinity
machine.csv,KMeans,25,2.0,Infinity,-Infinity
machine.csv,PAM,25,2.0,Infinity,Infinity
machine.csv,KMeans,25,5.0,Infinity,-Infinity
machine.csv,PAM,25,5.0,Infinity,-Infinity
winequality-red.csv,KMeans,25,1.0E-4,1.324766328221997,-0.14957353867578685
winequality-red.csv,PAM,25,1.0E-4,1.319611954329773,-0.14855622908050567
winequality-red.csv,KMeans,25,0.001,0.9496144265215989,-0.094732250539844
winequality-red.csv,PAM,25,0.001,0.9398779386413303,-0.08982677431504917
winequality-red.csv,KMeans,25,0.01,0.7727640220213639,0.08830692318558145
winequality-red.csv,PAM,25,0.01,0.7563000025128191,-0.043796924401108314
winequality-red.csv,KMeans,25,0.1,Infinity,Infinity
winequality-red.csv,PAM,25,0.1,NaN,NaN
winequality-red.csv,KMeans,25,0.2,Infinity,-Infinity
winequality-red.csv,PAM,25,0.2,NaN,NaN
winequality-red.csv,KMeans,25,0.3,NaN,NaN
winequality-red.csv,PAM,25,0.3,Infinity,-Infinity
winequality-red.csv,KMeans,25,0.4,Infinity,-Infinity
winequality-red.csv,PAM,25,0.4,Infinity,Infinity
winequality-red.csv,KMeans,25,0.5,Infinity,Infinity
winequality-red.csv,PAM,25,0.5,NaN,NaN
winequality-red.csv,KMeans,25,0.75,NaN,NaN
winequality-red.csv,PAM,25,0.75,Infinity,-Infinity
winequality-red.csv,KMeans,25,1.0,Infinity,-Infinity
winequality-red.csv,PAM,25,1.0,Infinity,Infinity
winequality-red.csv,KMeans,25,2.0,NaN,NaN
winequality-red.csv,PAM,25,2.0,Infinity,Infinity
winequality-red.csv,KMeans,25,5.0,NaN,NaN
winequality-red.csv,PAM,25,5.0,Infinity,Infinity
